#SUBMITTED ID	FBID_KEY	ANNOTATION_SYMBOL	SYMBOL
FBgn0037583	FBgn0037583	CG9684	CG9684
FBgn0037592	FBgn0037592	CG11737	CG11737
FBgn0037602	FBgn0037602	CG8021	SLIRP2
FBgn0037603	FBgn0037603	CG11753	CG11753
FBgn0037606	FBgn0037606	CG8032	CG8032
FBgn0037607	FBgn0037607	CG8036	CG8036
FBgn0037608	FBgn0037608	CG8039	mRpL19
FBgn0037609	FBgn0037609	CG9773	CG9773
FBgn0037610	FBgn0037610	CG8043	CG8043
FBgn0037611	FBgn0037611	CG11755	CG11755
FBgn0037612	FBgn0037612	CG8112	CG8112
FBgn0037613	FBgn0037613	CG9790	Cks85A
FBgn0037614	FBgn0037614	CG8116	TMEM216
FBgn0037617	FBgn0037617	CG8145	nom
FBgn0037619	FBgn0037619	CG8159	CG8159
FBgn0037620	FBgn0037620	CG9793	ranshi
FBgn0037621	FBgn0037621	CG9797	M1BP
FBgn0037622	FBgn0037622	CG8202	CG8202
FBgn0037623	FBgn0037623	CG9801	CG9801
FBgn0037624	FBgn0037624	CG8223	CG8223
FBgn0037626	FBgn0037626	CG8236	CG8236
FBgn0037627	FBgn0037627	CG13318	CG13318
FBgn0037630	FBgn0037630	CG11775	Ir85a
FBgn0037633	FBgn0037633	CG9839	CG9839
FBgn0037634	FBgn0037634	CG8359	hng2
FBgn0037635	FBgn0037635	CG9837	CG9837
FBgn0037637	FBgn0037637	CG9836	IscU
FBgn0037638	FBgn0037638	CG8379	CG8379
FBgn0037644	FBgn0037644	CG11964	CG11964
FBgn0037646	FBgn0037646	CG11967	CAHbeta
FBgn0037647	FBgn0037647	CG11968	RagA-B
FBgn0037648	FBgn0037648	CG11975	CG11975
FBgn0037652	FBgn0037652	CG11980	CG11980
FBgn0037653	FBgn0037653	CG11982	Iru
FBgn0037654	FBgn0037654	CG11983	CG11983
FBgn0037655	FBgn0037655	CG11984	Kcmf1
FBgn0037656	FBgn0037656	CG11986	CG11986
FBgn0037657	FBgn0037657	CG11990	hyx
FBgn0037659	FBgn0037659	CG11033	Kdm2
FBgn0037660	FBgn0037660	CG18005	beag
FBgn0037661	FBgn0037661	CG11994	Ada
FBgn0037667	FBgn0037667	CG16734	CG16734
FBgn0037668	FBgn0037668	CG16736	CG16736
FBgn0037669	FBgn0037669	CG9740	Ibf2
FBgn0037670	FBgn0037670	CG8436	Ibf1
FBgn0037672	FBgn0037672	CG12952	sage
FBgn0037678	FBgn0037678	CG16749	CG16749
FBgn0037679	FBgn0037679	CG8866	Aduk
FBgn0037680	FBgn0037680	CG8121	pasi2
FBgn0037683	FBgn0037683	CG18473	CG18473
FBgn0037684	FBgn0037684	CG8129	Srr
FBgn0037686	FBgn0037686	CG9354	RpL34b
FBgn0037687	FBgn0037687	CG8132	CG8132
FBgn0037688	FBgn0037688	CG9356	CG9356
FBgn0037690	FBgn0037690	CG9361	Task7
FBgn0037696	FBgn0037696	CG9362	GstZ1
FBgn0037697	FBgn0037697	CG9363	GstZ2
FBgn0037700	FBgn0037700	CG8149	CG8149
FBgn0037702	FBgn0037702	CG8176	CG8176
FBgn0037703	FBgn0037703	CG8165	JHDM2
FBgn0037705	FBgn0037705	CG9381	mura
FBgn0037707	FBgn0037707	CG16788	RnpS1
FBgn0037708	FBgn0037708	CG9386	CG9386
FBgn0037709	FBgn0037709	CG8199	CG8199
FBgn0037710	FBgn0037710	CG9393	CG9393
FBgn0037712	FBgn0037712	CG16789	CG16789
FBgn0037713	FBgn0037713	CG16790	CG16790
FBgn0037714	FBgn0037714	CG9396	CG9396
FBgn0037715	FBgn0037715	CG9399	CG9399
FBgn0037716	FBgn0037716	CG8273	Son
FBgn0037717	FBgn0037717	CG8301	CG8301
FBgn0037718	FBgn0037718	CG8286	P58IPK
FBgn0037720	FBgn0037720	CG8312	CG8312
FBgn0037721	FBgn0037721	CG9427	CG9427
FBgn0037722	FBgn0037722	CG8319	CG8319
FBgn0037723	FBgn0037723	CG8327	SpdS
FBgn0037724	FBgn0037724	CG9434	Fst
FBgn0037727	FBgn0037727	CG8358	Nepl12
FBgn0037728	FBgn0037728	CG16817	p23
FBgn0037730	FBgn0037730	CG9444	CG9444
FBgn0037734	FBgn0037734	CG9448	trbd
FBgn0037736	FBgn0037736	CG12950	side-VII
FBgn0037737	FBgn0037737	CG8383	Pnn
FBgn0037739	FBgn0037739	CG12948	CG12948
FBgn0037741	FBgn0037741	CG16908	CG16908
FBgn0037742	FBgn0037742	CG9475	Rpt3R
FBgn0037743	FBgn0037743	CG8412	CG8412
FBgn0037746	FBgn0037746	CG8478	CG8478
FBgn0037747	FBgn0037747	CG8481	Naa80
FBgn0037749	FBgn0037749	CG9471	CG9471
FBgn0037750	FBgn0037750	CG12946	Whamy
FBgn0037751	FBgn0037751	CG8484	topi
FBgn0037753	FBgn0037753	CG12947	CG12947
FBgn0037754	FBgn0037754	CG8500	CG8500
FBgn0037755	FBgn0037755	CG12945	CG12945
FBgn0037756	FBgn0037756	CG8507	CG8507
FBgn0037757	FBgn0037757	CG8516	CG8516
FBgn0037758	FBgn0037758	CG9467	CG9467
FBgn0037759	FBgn0037759	CG8526	CG8526
FBgn0037760	FBgn0037760	CG9461	FBXO11
FBgn0037766	FBgn0037766	CG12806	Teh1
FBgn0037770	FBgn0037770	CG5358	Art4
FBgn0037773	FBgn0037773	CG5359	CG5359
FBgn0037777	FBgn0037777	CG11722	CG11722
FBgn0037778	FBgn0037778	CG3910	mtTFB2
FBgn0037779	FBgn0037779	CG12811	CG12811
FBgn0037780	FBgn0037780	CG3925	ohgt
FBgn0037781	FBgn0037781	CG12812	Fancl
FBgn0037782	FBgn0037782	CG12813	Npc2d
FBgn0037783	FBgn0037783	CG3934	Npc2c
FBgn0037788	FBgn0037788	CG3940	CAH7
FBgn0037792	FBgn0037792	CG6241	TAF1B
FBgn0037794	FBgn0037794	CG6254	CG6254
FBgn0037797	FBgn0037797	CG12420	CG12420
FBgn0037798	FBgn0037798	CG12817	CG12817
FBgn0037801	FBgn0037801	CG3999	CG3999
FBgn0037802	FBgn0037802	CG6284	Sirt6
FBgn0037809	FBgn0037809	CG12818	CG12818
FBgn0037810	FBgn0037810	CG12819	sle
FBgn0037811	FBgn0037811	CG12592	CG12592
FBgn0037814	FBgn0037814	CG6325	CG6325
FBgn0037815	FBgn0037815	CG4043	Rrp46
FBgn0037816	FBgn0037816	CG6345	CG6345
FBgn0037817	FBgn0037817	CG14680	Cyp12e1
FBgn0037818	FBgn0037818	CG6465	CG6465
FBgn0037819	FBgn0037819	CG14688	CG14688
FBgn0037822	FBgn0037822	CG14683	CG14683
FBgn0037831	FBgn0037831	CG14685	Cap-H2
FBgn0037832	FBgn0037832	CG14686	Desi
FBgn0037834	FBgn0037834	CG6554	Art1
FBgn0037837	FBgn0037837	CG14693	CG14693
FBgn0037838	FBgn0037838	CG4089	TTLL15
FBgn0037841	FBgn0037841	CG4565	CG4565
FBgn0037842	FBgn0037842	CG6567	CG6567
FBgn0037843	FBgn0037843	CG4511	CG4511
FBgn0037844	FBgn0037844	CG4570	CG4570
FBgn0037845	FBgn0037845	CG14694	CG14694
FBgn0037846	FBgn0037846	CG6574	CG6574
FBgn0037848	FBgn0037848	CG4591	Tsp86D
FBgn0037849	FBgn0037849	CG4596	CG4596
FBgn0037850	FBgn0037850	CG14695	CG14695
FBgn0037852	FBgn0037852	CG6608	Tpc1
FBgn0037853	FBgn0037853	CG14696	CG14696
FBgn0037855	FBgn0037855	CG6621	CG6621
FBgn0037856	FBgn0037856	CG4674	Leash
FBgn0037870	FBgn0037870	CG18577	CG18577
FBgn0037873	FBgn0037873	CG6666	SdhC
FBgn0037874	FBgn0037874	CG4800	Tctp
FBgn0037875	FBgn0037875	CG6672	ZnT86D
FBgn0037876	FBgn0037876	CG4820	CG4820
FBgn0037877	FBgn0037877	CG6689	CG6689
FBgn0037878	FBgn0037878	CG6693	CG6693
FBgn0037879	FBgn0037879	CG5106	scpr-C
FBgn0037880	FBgn0037880	CG17726	CG17726
FBgn0037881	FBgn0037881	CG10703	GCC88
FBgn0037882	FBgn0037882	CG17187	CG17187
FBgn0037883	FBgn0037883	CG14701	CG14701
FBgn0037884	FBgn0037884	CG17184	Arfip
FBgn0037885	FBgn0037885	CG17721	CG17721
FBgn0037888	FBgn0037888	CG17210	scpr-B
FBgn0037890	FBgn0037890	CG17734	CG17734
FBgn0037891	FBgn0037891	CG5214	CG5214
FBgn0037892	FBgn0037892	CG5242	mRpL40
FBgn0037894	FBgn0037894	CG5252	Ranbp9
FBgn0037897	FBgn0037897	CG5270	CG5270
FBgn0037898	FBgn0037898	CG18643	Dtd
FBgn0037899	FBgn0037899	CG6764	RpL24-like
FBgn0037900	FBgn0037900	CG5276	CG5276
FBgn0037901	FBgn0037901	CG6744	Exd2
FBgn0037902	FBgn0037902	CG5281	CG5281
FBgn0037906	FBgn0037906	CG14704	PGRP-LB
FBgn0037908	FBgn0037908	CG5308	dpr5
FBgn0037911	FBgn0037911	CG10898	CG10898
FBgn0037912	FBgn0037912	CG6782	sea
FBgn0037913	FBgn0037913	CG6783	fabp
FBgn0037917	FBgn0037917	CG5344	wkd
FBgn0037918	FBgn0037918	CG6791	CG6791
FBgn0037920	FBgn0037920	CG14710	CG14710
FBgn0037921	FBgn0037921	CG6808	CG6808
FBgn0037922	FBgn0037922	CG14711	CG14711
FBgn0037923	FBgn0037923	CG6813	CG6813
FBgn0037924	FBgn0037924	CG14712	CG14712
FBgn0037926	FBgn0037926	CG10535	Elp1
FBgn0037930	FBgn0037930	CG14715	CG14715
FBgn0037931	FBgn0037931	CG18476	CG18476
FBgn0037933	FBgn0037933	CG14716	Ho
FBgn0037934	FBgn0037934	CG6830	CG6830
FBgn0037935	FBgn0037935	CG6834	CG6834
FBgn0037936	FBgn0037936	CG6908	CG6908
FBgn0037941	FBgn0037941	CG12594	CG12594
FBgn0037942	FBgn0037942	CG14721	CG14721
FBgn0037943	FBgn0037943	CG14722	CG14722
FBgn0037944	FBgn0037944	CG6923	CG6923
FBgn0037949	FBgn0037949	CG17360	prd1
FBgn0037950	FBgn0037950	CG14723	HisCl1
FBgn0037955	FBgn0037955	CG6950	Kyat
FBgn0037956	FBgn0037956	CG6959	CG6959
FBgn0037958	FBgn0037958	CG6962	CG6962
FBgn0037960	FBgn0037960	CG6965	mthl5
FBgn0037963	FBgn0037963	CG6977	Cad87A
FBgn0037970	FBgn0037970	CG12201	GC2
FBgn0037972	FBgn0037972	CG10005	CG10005
FBgn0037973	FBgn0037973	CG18547	CG18547
FBgn0037974	FBgn0037974	CG12224	CG12224
FBgn0037975	FBgn0037975	CG3397	CG3397
FBgn0037976	FBgn0037976	CG14734	Tk
FBgn0037978	FBgn0037978	CG3571	KLHL18
FBgn0037979	FBgn0037979	CG3532	GCC185
FBgn0037980	FBgn0037980	CG3313	DCAF12
FBgn0037981	FBgn0037981	CG3169	Spt3
FBgn0037989	FBgn0037989	CG14741	ATP8B
FBgn0037993	FBgn0037993	CG10095	dpr15
FBgn0037996	FBgn0037996	CG4830	CG4830
FBgn0037998	FBgn0037998	CG4848	Cog1
FBgn0037999	FBgn0037999	CG4860	CG4860
FBgn0038013	FBgn0038013	CG10038	CG10038
FBgn0038014	FBgn0038014	CG10041	CG10041
FBgn0038016	FBgn0038016	CG10042	MBD-R2
FBgn0038020	FBgn0038020	CG10091	GstD9
FBgn0038037	FBgn0038037	CG11466	Cyp9f2
FBgn0038038	FBgn0038038	CG5167	Sccpdh2
FBgn0038039	FBgn0038039	CG5196	CG5196
FBgn0038042	FBgn0038042	CG5657	Scgbeta
FBgn0038043	FBgn0038043	CG17202	CG17202
FBgn0038046	FBgn0038046	CG5641	CG5641
FBgn0038047	FBgn0038047	CG5245	CG5245
FBgn0038049	FBgn0038049	CG5844	CG5844
FBgn0038053	FBgn0038053	CG18549	CG18549
FBgn0038055	FBgn0038055	CG5333	trus
FBgn0038056	FBgn0038056	CG5961	CG5961
FBgn0038057	FBgn0038057	CG12267	CG12267
FBgn0038058	FBgn0038058	CG5608	CG5608
FBgn0038063	FBgn0038063	CG33976	Octbeta2R
FBgn0038065	FBgn0038065	CG6359	Snx3
FBgn0038071	FBgn0038071	CG6234	Dtg
FBgn0038072	FBgn0038072	CG6225	CG6225
FBgn0038073	FBgn0038073	CG14395	CG14395
FBgn0038074	FBgn0038074	CG6188	Gnmt
FBgn0038079	FBgn0038079	CG14394	NijC
FBgn0038080	FBgn0038080	CG12279	CG12279
FBgn0038082	FBgn0038082	CG5724	Ugt37A2
FBgn0038083	FBgn0038083	CG5999	Ugt37A3
FBgn0038088	FBgn0038088	CG10126	CG10126
FBgn0038098	FBgn0038098	CG7381	CG7381
FBgn0038099	FBgn0038099	CG7091	CG7091
FBgn0038100	FBgn0038100	CG12358	Paip2
FBgn0038106	FBgn0038106	CG7488	CG7488
FBgn0038108	FBgn0038108	CG7518	CG7518
FBgn0038110	FBgn0038110	CG8031	CG8031
FBgn0038113	FBgn0038113	CG11668	CG11668
FBgn0038115	FBgn0038115	CG7966	CG7966
FBgn0038118	FBgn0038118	CG7855	timeout
FBgn0038128	FBgn0038128	CG15889	Ravus
FBgn0038129	FBgn0038129	CG8449	TBC1D5
FBgn0038135	FBgn0038135	CG8773	CG8773
FBgn0038136	FBgn0038136	CG8774	CG8774
FBgn0038140	FBgn0038140	CG8784	PK2-R1
FBgn0038143	FBgn0038143	CG9813	CG9813
FBgn0038144	FBgn0038144	CG8870	CG8870
FBgn0038145	FBgn0038145	CG8863	Droj2
FBgn0038146	FBgn0038146	CG9799	CG9799
FBgn0038147	FBgn0038147	CG14375	CCHa2
FBgn0038148	FBgn0038148	CG14377	CG14377
FBgn0038149	FBgn0038149	CG9796	GILT1
FBgn0038156	FBgn0038156	CG14372	side-IV
FBgn0038166	FBgn0038166	CG9588	CG9588
FBgn0038168	FBgn0038168	CG9591	omd
FBgn0038170	FBgn0038170	CG14367	CG14367
FBgn0038179	FBgn0038179	CG9312	CG9312
FBgn0038180	FBgn0038180	CG9307	Cht5
FBgn0038183	FBgn0038183	CG9286	CG9286
FBgn0038194	FBgn0038194	CG3050	Cyp6d5
FBgn0038195	FBgn0038195	CG3061	CG3061
FBgn0038196	FBgn0038196	CG9922	CG9922
FBgn0038197	FBgn0038197	CG3143	foxo
FBgn0038198	FBgn0038198	CG3153	Npc2b
FBgn0038199	FBgn0038199	CG14358	CCHa1
FBgn0038201	FBgn0038201	CG9918	PK1-R
FBgn0038202	FBgn0038202	CG12402	CG12402
FBgn0038204	FBgn0038204	CG14357	CG14357
FBgn0038206	FBgn0038206	CG3172	twf
FBgn0038207	FBgn0038207	CG14356	CG14356
FBgn0038221	FBgn0038221	CG3259	IFT54
FBgn0038223	FBgn0038223	CG8538	Afti
FBgn0038224	FBgn0038224	CG3321	ATPsynE
FBgn0038233	FBgn0038233	CG8464	HtrA2
FBgn0038234	FBgn0038234	CG3351	mRpL11
FBgn0038235	FBgn0038235	CG8461	CG8461
FBgn0038237	FBgn0038237	CG8279	Pde6
FBgn0038243	FBgn0038243	CG8066	CG8066
FBgn0038244	FBgn0038244	CG7987	CG7987
FBgn0038251	FBgn0038251	CG3508	Hexim
FBgn0038252	FBgn0038252	CG3509	BigH1
FBgn0038256	FBgn0038256	CG7530	CG7530
FBgn0038257	FBgn0038257	CG7390	smp-30
FBgn0038260	FBgn0038260	CG14855	CG14855
FBgn0038261	FBgn0038261	CG14856	CG14856
FBgn0038268	FBgn0038268	CG3631	CG3631
FBgn0038269	FBgn0038269	CG7292	Rrp6
FBgn0038271	FBgn0038271	CG3731	UQCR-C1
FBgn0038272	FBgn0038272	CG7265	CG7265
FBgn0038274	FBgn0038274	CG7262	Nup93-2
FBgn0038275	FBgn0038275	CG3817	CG3817
FBgn0038277	FBgn0038277	CG7014	RpS5b
FBgn0038282	FBgn0038282	CG33485	dpr9
FBgn0038286	FBgn0038286	CG6966	CG6966
FBgn0038290	FBgn0038290	CG6912	CG6912
FBgn0038291	FBgn0038291	CG3984	CG3984
FBgn0038292	FBgn0038292	CG3987	CG3987
FBgn0038294	FBgn0038294	CG6803	Mf
FBgn0038295	FBgn0038295	CG4154	Gyc88E
FBgn0038296	FBgn0038296	CG6752	CG6752
FBgn0038300	FBgn0038300	CG4203	Mau2
FBgn0038301	FBgn0038301	CG6654	CG6654
FBgn0038302	FBgn0038302	CG4210	CG4210
FBgn0038303	FBgn0038303	CG6623	SIDL
FBgn0038304	FBgn0038304	CG12241	CG12241
FBgn0038306	FBgn0038306	CG6563	Art3
FBgn0038307	FBgn0038307	CG4247	mRpS10
FBgn0038309	FBgn0038309	CG6499	Amt
FBgn0038311	FBgn0038311	CG14864	CG14864
FBgn0038312	FBgn0038312	CG4334	Zip88E
FBgn0038313	FBgn0038313	CG4338	CG4338
FBgn0038316	FBgn0038316	CG6276	CG6276
FBgn0038318	FBgn0038318	CG6236	CG6236
FBgn0038319	FBgn0038319	CG31478	mRpL9
FBgn0038320	FBgn0038320	CG4931	Sra-1
FBgn0038321	FBgn0038321	CG6218	CG6218
FBgn0038324	FBgn0038324	CG5038	CG5038
FBgn0038325	FBgn0038325	CG6194	Atg4b
FBgn0038326	FBgn0038326	CG5044	CG5044
FBgn0038327	FBgn0038327	CG5063	Trax
FBgn0038330	FBgn0038330	CG14868	CG14868
FBgn0038331	FBgn0038331	CG5073	Ccm3
FBgn0038332	FBgn0038332	CG6136	CG6136
FBgn0038344	FBgn0038344	CG5205	obe
FBgn0038349	FBgn0038349	CG6045	AOX3
FBgn0038353	FBgn0038353	CG5399	CG5399
FBgn0038354	FBgn0038354	CG5404	CG5404
FBgn0038360	FBgn0038360	CG9590	CG9590
FBgn0038361	FBgn0038361	CG9589	Uros2
FBgn0038363	FBgn0038363	CG18505	Acyp2
FBgn0038369	FBgn0038369	CG4560	Arpc3A
FBgn0038371	FBgn0038371	CG9597	Pbp45
FBgn0038376	FBgn0038376	CG4225	Hmt-1
FBgn0038380	FBgn0038380	CG14877	CG14877
FBgn0038381	FBgn0038381	CG3303	EndoU
FBgn0038387	FBgn0038387	CG5268	blp
FBgn0038388	FBgn0038388	CG4287	CG4287
FBgn0038389	FBgn0038389	CG5516	CG5516
FBgn0038390	FBgn0038390	CG5083	Rbf2
FBgn0038391	FBgn0038391	CG10278	GATAe
FBgn0038395	FBgn0038395	CG10407	CG10407
FBgn0038396	FBgn0038396	CG5013	CG5013
FBgn0038400	FBgn0038400	CG5903	CG5903
FBgn0038401	FBgn0038401	CG5916	CG5916
FBgn0038404	FBgn0038404	CG8925	CG8925
FBgn0038407	FBgn0038407	CG6126	CG6126
FBgn0038412	FBgn0038412	CG6898	Zip89B
FBgn0038414	FBgn0038414	CG6901	CG6901
FBgn0038416	FBgn0038416	CG17930	CG17930
FBgn0038418	FBgn0038418	CG10309	pad
FBgn0038419	FBgn0038419	CG14879	CG14879
FBgn0038420	FBgn0038420	CG10311	CG10311
FBgn0038421	FBgn0038421	CG17931	CG17931
FBgn0038424	FBgn0038424	CG17565	CG17565
FBgn0038425	FBgn0038425	CG14881	CG14881
FBgn0038426	FBgn0038426	CG10406	mRpS33
FBgn0038427	FBgn0038427	CG12753	ema
FBgn0038428	FBgn0038428	CG14894	CG14894
FBgn0038429	FBgn0038429	CG14882	CG14882
FBgn0038432	FBgn0038432	CG14883	CG14883
FBgn0038437	FBgn0038437	CG14898	Sdhaf3
FBgn0038438	FBgn0038438	CG14899	Der-2
FBgn0038440	FBgn0038440	CG14901	Gr89a
FBgn0038446	FBgn0038446	CG14903	CG14903
FBgn0038447	FBgn0038447	CG14892	CG14892
FBgn0038453	FBgn0038453	CG10326	Arl6IP1
FBgn0038454	FBgn0038454	CG10324	CG10324
FBgn0038455	FBgn0038455	CG14907	CG14907
FBgn0038460	FBgn0038460	CG18622	CG18622
FBgn0038461	FBgn0038461	CG3678	CG3678
FBgn0038462	FBgn0038462	CG17556	CG17556
FBgn0038463	FBgn0038463	CG3534	CG3534
FBgn0038465	FBgn0038465	CG8913	Irc
FBgn0038466	FBgn0038466	CG8907	CG8907
FBgn0038467	FBgn0038467	CG3590	AdSL
FBgn0038470	FBgn0038470	CG18213	CG18213
FBgn0038471	FBgn0038471	CG5220	CG5220
FBgn0038472	FBgn0038472	CG3995	CG3995
FBgn0038473	FBgn0038473	CG3983	Ns1
FBgn0038474	FBgn0038474	CG5184	mRpS11
FBgn0038475	FBgn0038475	CG3962	Keap1
FBgn0038476	FBgn0038476	CG5175	kuk
FBgn0038478	FBgn0038478	CG5148	cal1
FBgn0038481	FBgn0038481	CG17475	CG17475
FBgn0038482	FBgn0038482	CG4053	CG4053
FBgn0038484	FBgn0038484	CG5246	CG5246
FBgn0038488	FBgn0038488	CG11896	m-cup
FBgn0038490	FBgn0038490	CG5285	CG5285
FBgn0038491	FBgn0038491	CG5292	CG5292
FBgn0038498	FBgn0038498	CG14334	beat-IIa
FBgn0038499	FBgn0038499	CG31256	Brf
FBgn0038504	FBgn0038504	CG5407	Sur-8
FBgn0038507	FBgn0038507	CG5863	CG5863
FBgn0038515	FBgn0038515	CG5823	CG5823
FBgn0038516	FBgn0038516	CG5840	P5cr-2
FBgn0038519	FBgn0038519	CG5826	Prx3
FBgn0038524	FBgn0038524	CG7623	sll
FBgn0038532	FBgn0038532	CG14322	CG14322
FBgn0038533	FBgn0038533	CG7523	CG7523
FBgn0038535	FBgn0038535	CG18212	alt
FBgn0038536	FBgn0038536	CG7655	CG7655
FBgn0038540	FBgn0038540	CG14321	CG14321
FBgn0038541	FBgn0038541	CG16766	TyrRII
FBgn0038542	FBgn0038542	CG7431	TyrR
FBgn0038545	FBgn0038545	CG7713	pasi1
FBgn0038546	FBgn0038546	CG7379	CG7379
FBgn0038547	FBgn0038547	CG17803	CG17803
FBgn0038548	FBgn0038548	CG17806	CG17806
FBgn0038549	FBgn0038549	CG17802	CG17802
FBgn0038551	FBgn0038551	CG7357	Odj
FBgn0038552	FBgn0038552	CG18012	Alg1
FBgn0038564	FBgn0038564	CG7785	CG7785
FBgn0038569	FBgn0038569	CG7218	CG7218
FBgn0038576	FBgn0038576	CG7940	Arp5
FBgn0038577	FBgn0038577	CG12321	CG12321
FBgn0038578	FBgn0038578	CG7957	MED17
FBgn0038581	FBgn0038581	CG14314	CG14314
FBgn0038582	FBgn0038582	CG7988	CG7988
FBgn0038583	FBgn0038583	CG7183	CG7183
FBgn0038584	FBgn0038584	CG7175	mTerf5
FBgn0038585	FBgn0038585	CG7993	Non3
FBgn0038586	FBgn0038586	CG7168	CG7168
FBgn0038588	FBgn0038588	CG7156	CG7156
FBgn0038589	FBgn0038589	CG18598	CG18598
FBgn0038590	FBgn0038590	CG12320	CG12320
FBgn0038592	FBgn0038592	CG18599	CG18599
FBgn0038593	FBgn0038593	CG7146	Vps39
FBgn0038595	FBgn0038595	CG7142	CG7142
FBgn0038596	FBgn0038596	CG14312	CG14312
FBgn0038597	FBgn0038597	CG8064	CG8064
FBgn0038598	FBgn0038598	CG7131	CG7131
FBgn0038601	FBgn0038601	CG18600	CG18600
FBgn0038603	FBgn0038603	CG7125	PKD
FBgn0038606	FBgn0038606	CG15803	CG15803
FBgn0038608	FBgn0038608	CG7670	WRNexo
FBgn0038609	FBgn0038609	CG7671	Nup43
FBgn0038613	FBgn0038613	CG7678	Vha100-4
FBgn0038617	FBgn0038617	CG12333	CG12333
FBgn0038619	FBgn0038619	CG7685	CG7685
FBgn0038627	FBgn0038627	CG7694	CG7694
FBgn0038638	FBgn0038638	CG7702	CG7702
FBgn0038640	FBgn0038640	CG7706	CG7706
FBgn0038641	FBgn0038641	CG7708	ChT
FBgn0038647	FBgn0038647	CG14302	CG14302
FBgn0038649	FBgn0038649	CG7718	CG7718
FBgn0038651	FBgn0038651	CG14299	Epg5
FBgn0038653	FBgn0038653	CG18208	Octalpha2R
FBgn0038654	FBgn0038654	CG14298	CG14298
FBgn0038658	FBgn0038658	CG14292	CG14292
FBgn0038659	FBgn0038659	CG14296	EndoA
FBgn0038660	FBgn0038660	CG14291	CG14291
FBgn0038662	FBgn0038662	CG14290	Mpc1
FBgn0038666	FBgn0038666	CG5451	Smu1
FBgn0038672	FBgn0038672	CG6005	CG6005
FBgn0038673	FBgn0038673	CG14286	CG14286
FBgn0038674	FBgn0038674	CG14285	CG14285
FBgn0038675	FBgn0038675	CG6013	CG6013
FBgn0038678	FBgn0038678	CG14283	mRpL55
FBgn0038679	FBgn0038679	CG6040	CG6040
FBgn0038680	FBgn0038680	CG11821	Cyp12a5
FBgn0038681	FBgn0038681	CG6042	Cyp12a4
FBgn0038682	FBgn0038682	CG5835	CG5835
FBgn0038683	FBgn0038683	CG11779	CG11779
FBgn0038686	FBgn0038686	CG5555	CG5555
FBgn0038692	FBgn0038692	CG3773	Gdn1
FBgn0038693	FBgn0038693	CG5237	unc79
FBgn0038700	FBgn0038700	CG3734	CG3734
FBgn0038701	FBgn0038701	CG18493	CG18493
FBgn0038702	FBgn0038702	CG3739	CG3739
FBgn0038704	FBgn0038704	CG5316	CG5316
FBgn0038715	FBgn0038715	CG7333	CG7333
FBgn0038720	FBgn0038720	CG6231	CG6231
FBgn0038721	FBgn0038721	CG16718	subdued
FBgn0038722	FBgn0038722	CG7360	Nup58
FBgn0038723	FBgn0038723	CG6195	CG6195
FBgn0038725	FBgn0038725	CG6184	CG6184
FBgn0038734	FBgn0038734	CG11453	CG11453
FBgn0038735	FBgn0038735	CG4662	CG4662
FBgn0038737	FBgn0038737	CG11447	CG11447
FBgn0038738	FBgn0038738	CG4572	CG4572
FBgn0038739	FBgn0038739	CG4686	CG4686
FBgn0038740	FBgn0038740	CG4562	CG4562
FBgn0038741	FBgn0038741	CG17186	CG17186
FBgn0038742	FBgn0038742	CG4703	Arc42
FBgn0038745	FBgn0038745	CG4538	CG4538
FBgn0038746	FBgn0038746	CG4510	Surf6
FBgn0038747	FBgn0038747	CG4755	RhoGAP92B
FBgn0038752	FBgn0038752	CG4462	CG4462
FBgn0038753	FBgn0038753	CG4459	CG4459
FBgn0038755	FBgn0038755	CG4451	Hs6st
FBgn0038756	FBgn0038756	CG4783	CG4783
FBgn0038760	FBgn0038760	CG12254	MED25
FBgn0038763	FBgn0038763	CG4433	PIG-L
FBgn0038765	FBgn0038765	CG4424	CG4424
FBgn0038766	FBgn0038766	CG4854	CG4854
FBgn0038767	FBgn0038767	CG4413	trem
FBgn0038768	FBgn0038768	CG4936	CG4936
FBgn0038769	FBgn0038769	CG10889	CG10889
FBgn0038771	FBgn0038771	CG4390	CG4390
FBgn0038772	FBgn0038772	CG4973	mdlc
FBgn0038787	FBgn0038787	CG4360	CG4360
FBgn0038788	FBgn0038788	CG5085	Sirt2
FBgn0038790	FBgn0038790	CG5097	MtnC
FBgn0038799	FBgn0038799	CG4288	MFS9
FBgn0038803	FBgn0038803	CG5191	CG5191
FBgn0038804	FBgn0038804	CG10877	CG10877
FBgn0038805	FBgn0038805	CG4217	TFAM
FBgn0038806	FBgn0038806	CG5412	CG5412
FBgn0038808	FBgn0038808	CG5417	Srp14
FBgn0038809	FBgn0038809	CG16953	CG16953
FBgn0038810	FBgn0038810	CG5434	Srp72
FBgn0038811	FBgn0038811	CG4159	Pus1
FBgn0038815	FBgn0038815	CG5466	CG5466
FBgn0038816	FBgn0038816	CG5483	Lrrk
FBgn0038826	FBgn0038826	CG17838	Syp
FBgn0038827	FBgn0038827	CG17269	Fancd2
FBgn0038828	FBgn0038828	CG17270	CG17270
FBgn0038829	FBgn0038829	CG17271	CG17271
FBgn0038830	FBgn0038830	CG17272	CG17272
FBgn0038834	FBgn0038834	CG15697	RpS30
FBgn0038839	FBgn0038839	CG10830	Ktl
